month,scenario,species,sst_anomaly_c,temperature_c,atmosphere_ppt,atmosphere_target_ppt,mixed_layer_pmol_kg,deep_ocean_pmol_kg,henry_mol_m3_pa,air_to_sea_flux_mol_yr,mixed_to_deep_flux_mol_yr,external_atmospheric_flux_mol_yr,cumulative_air_to_sea_mol,cumulative_outgassing_mol,cumulative_external_mol,total_inventory_mol,mass_balance_residual_mol
2025-05,observed_sst,CFC-11,0.8373,15.837300000000027,212.69867796265407,212.535,2.076656703364536,0.3804221195212965,0.00011067043839695755,2778569.1872684495,3138246.0094329724,-296584468.3292084,28039060.992523953,0.0,-2660036457.0105233,32669715903.125805,2.1457672119140625e-05
2025-06,observed_sst,CFC-11,0.8343,15.834299999999985,212.41537419825084,212.04877536231882,2.075024967290721,0.38061564983179785,0.00011068665415840754,2766056.884738532,3134869.0384636903,-664277090.7088623,28270252.17946121,0.0,-2702584134.248456,32627168225.887856,4.76837158203125e-06
2025-07,observed_sst,CFC-11,0.8761,15.876100000000008,212.1034807435031,211.83346405797099,2.0732080588760766,0.38080896365352385,0.00011046095874542894,2695811.745264053,3131149.876048626,-489270234.1842041,28497725.05878198,0.0,-2749452573.036047,32580299787.100266,5.7220458984375e-06
2025-08,observed_sst,CFC-11,0.8652,15.865200000000016,211.85264777259977,211.61815275362318,2.071265612227888,0.3810020376261049,0.00011051976165065573,2700640.106199342,3127198.895960123,-424904974.3855591,28722551.385702927,0.0,-2787103525.3155317,32542648834.82078,6.67572021484375e-06
2025-09,observed_sst,CFC-11,0.8468,15.846799999999973,211.62426466936785,211.40284144927534,2.0693892614718417,0.3811948711221064,0.00011061910637647263,2716841.3824585997,3123370.6464458043,-401218874.8076477,28948275.783684127,0.0,-2821363649.5055647,32508388710.63075,6.67572021484375e-06
2025-10,observed_sst,CFC-11,0.793,15.793000000000006,211.40412986518214,211.1875301449275,2.067701239172675,0.3813874773322996,0.00011091016709343118,2776379.513360628,3119891.248624925,-392478693.10139465,29177177.523304258,0.0,-2854375103.1979947,32475377256.93832,8.106231689453125e-06
2025-11,observed_sst,CFC-11,0.739,15.738999999999976,211.18702395983286,210.97221884057967,2.06629057423084,0.381579884826515,0.00011120318938276904,2833522.342442329,3116925.3642341774,-389226876.08683777,29410942.336670935,0.0,-2886924330.0923605,32442828030.043953,6.67572021484375e-06
2025-12,observed_sst,CFC-11,0.7749,15.774900000000002,210.9710556829429,210.75690753623184,2.0648933791305337,0.3817721149476807,0.00011100828549626466,2777555.897274596,3113984.7288963003,-388036441.84043884,29644716.800454155,0.0,-2919301765.4389524,32410450594.69735,-4.76837158203125e-06
2026-01,observed_sst,CFC-11,0.7749,15.774900000000002,210.83471971847166,210.75690753623184,2.063379535517089,0.38196415455275035,0.00011100828549626466,2777752.9429333946,3110828.631706647,-140995674.21853638,29876075.811561424,0.0,-2939657137.063003,32390095223.073296,-8.106231689453125e-06
2016-01,zero_anomaly,CFC-11,0.0,15.0,230.50050258519062,230.476,2.25144505817277,0.3572671760534485,0.00011530337786902453,4172069.4902015775,3504465.85415601,-44398684.36541748,0.0,0.0,0.0,35329752360.13631,0.0
2016-02,zero_anomaly,CFC-11,0.0,15.0,230.47584036591942,230.455,2.254359878891031,0.3574835621620661,0.00011530337786902453,4136592.329556311,3509458.2954881755,-37762743.04595947,346177.0117343197,0.0,-3377818.0982009,35326374542.038086,-1.9925180822610855e-05
2016-03,zero_anomaly,CFC-11,0.0,15.0,230.3983241750954,230.284,2.257087264150243,0.35770024578718385,0.00011530337786902453,4096508.3287472823,3514103.4073489546,-207155405.27288818,689288.0563634919,0.0,-14739651.868014557,35315012708.26829,-4.546716809272766e-06
2016-04,zero_anomaly,CFC-11,0.0,15.0,230.2683518749188,230.131,2.2596010897869268,0.35791720397597776,0.00011530337786902453,4052157.826343561,3518352.8992359824,-248881597.35287476,1028818.8043251745,0.0,-34025938.446738765,35295726421.68958,1.4826655387878418e-05
2016-05,zero_anomaly,CFC-11,0.0,15.0,230.1440716785256,230.033,2.2619016302562156,0.3581344120221069,0.00011530337786902453,4010895.1605256717,3522207.32463538,-201261881.48840332,1364740.965214333,0.0,-52456325.94122881,35277296034.1951,2.092123031616211e-05
2016-06,zero_anomaly,CFC-11,0.0,15.0,230.02758826423863,229.911,2.2640083895907064,0.3583518466710135,0.00011530337786902453,3972770.122922252,3525702.8114692974,-211257934.80038452,1697383.98061175,0.0,-69712678.48317741,35260039681.65316,3.0741095542907715e-05
2016-07,zero_anomaly,CFC-11,0.0,15.0,229.89070856263814,229.743,2.2659285057515435,0.35856948634058117,0.00011530337786902453,3934136.2603773302,3528852.605787707,-267647915.50030518,2026850.76310349,0.0,-90052046.64236048,35239700313.49398,3.412365913391113e-05
2016-08,zero_anomaly,CFC-11,0.0,15.0,229.7720615636881,229.678,2.267667057737832,0.3587873097753192,0.00011530337786902453,3899824.8461667295,3531666.1436991445,-170439553.40286255,2353206.573041873,0.0,-107641387.67387518,35222110972.46246,3.17990779876709e-05
2016-09,zero_anomaly,CFC-11,0.0,15.0,229.70646591715143,229.665,2.2692580512937623,0.35900529800796005,0.00011530337786902453,3873863.929769476,3534206.375172895,-75136241.87841797,2677054.942176137,0.0,-117222481.93177806,35212529878.20456,3.0621886253356934e-05
2016-10,zero_anomaly,CFC-11,0.0,15.0,229.70355466648394,229.732,2.2707410781669486,0.3592234364038353,0.00011530337786902453,3857032.864095655,3536546.5769669795,51542944.331085205,2999108.6018721117,0.0,-117340027.12287284,35212412333.013466,3.196299076080322e-05
2016-11,zero_anomaly,CFC-11,0.0,15.0,229.7437365533477,229.796,2.2721543587833235,0.3594417149363246,0.00011530337786902453,3846428.5284138457,3538757.480197429,94701365.33395386,3320061.135918587,0.0,-110951609.67239214,35218800750.463936,2.123415470123291e-05
2016-12,zero_anomaly,CFC-11,0.0,15.0,229.76255813342883,229.761,2.2735091186362184,0.359660126627254,0.00011530337786902453,3833771.137362312,3540859.8663405855,-2823337.773010254,3640110.8053137595,0.0,-107789501.41077977,35221962858.72558,5.131959915161133e-05
2017-01,zero_anomaly,CFC-11,0.0,15.0,229.70836869554412,229.62,2.2747803892137686,0.35987866361823173,0.00011530337786902453,3812802.592101275,3542807.555067443,-160124076.32592773,3958785.047902458,0.0,-115653432.28876652,35214098927.84758,3.9711594581604004e-05
2017-02,zero_anomaly,CFC-11,0.0,15.0,229.56951558267434,229.398,2.2759275645649213,0.36009731408437007,0.00011530337786902453,3782499.2602061573,3544525.4421703294,-310786235.8059082,4275316.632242904,0.0,-136303720.74774396,35193448639.38858,1.7523765563964844e-05
2017-03,zero_anomaly,CFC-11,0.0,15.0,229.34611049563713,229.089,2.276911115494404,0.3603160615692921,0.00011530337786902453,3743314.078687276,3545940.424143197,-465884218.09451294,4588951.9929721765,0.0,-169724253.52960953,35160028106.6067,-1.4901161193847656e-07
2017-04,zero_anomaly,CFC-11,0.0,15.0,229.11349434317538,228.902,2.277708503991659,0.36053488566463626,0.00011530337786902453,3705029.9808779475,3547010.840607283,-383227749.8338623,4899246.585367824,0.0,-204538997.95893365,35125213362.17736,-1.2576580047607422e-05
2017-05,zero_anomaly,CFC-11,0.0,15.0,228.93400481378043,228.781,2.278347968254843,0.36075376641194884,0.00011530337786902453,3675220.972932778,3547788.9726845855,-277244722.5701294,5206695.89568084,0.0,-231334467.5872533,35098417892.549034,-1.9341707229614258e-05
2017-06,zero_anomaly,CFC-11,0.0,15.0,228.83784869863982,228.786,2.278874960405777,0.3609726882308345,0.00011530337786902453,3657204.5110996864,3548358.9413076667,-93949841.93536377,5512119.802234367,0.0,-245548617.06693628,35084203743.06937,-4.023313522338867e-06
2017-07,zero_anomaly,CFC-11,0.0,15.0,228.78540670330537,228.736,2.2793373235479546,0.36119164126342146,0.00011530337786902453,3645436.5456950567,3548809.2804366723,-89524946.38934326,5816390.148291391,0.0,-253163088.0163715,35076589272.11993,-8.821487426757812e-06
2017-08,zero_anomaly,CFC-11,0.0,15.0,228.7632063480103,228.764,2.2797525151420954,0.36141061919384687,0.00011530337786902453,3638018.638101671,3549172.3002412524,1438097.4053649902,6119821.388548343,0.0,-256211910.42569596,35073540449.71062,6.258487701416016e-06
2017-09,zero_anomaly,CFC-11,0.0,15.0,228.8025379121215,228.873,2.280149977948304,0.3616296181646966,0.00011530337786902453,3638583.052225835,3549502.480644647,127677303.23583984,6422953.041080283,0.0,-249969712.5923775,35079782647.543945,1.6063451766967773e-05
2017-10,zero_anomaly,CFC-11,0.0,15.0,228.92526919272902,229.089,2.2805707056603914,0.36184863839342474,0.00011530337786902453,3649441.6188569707,3549875.6647022963,296680222.7750244,6726543.834156622,0.0,-231133698.42755148,35098618661.708755,2.086162567138672e-07
2017-11,zero_anomaly,CFC-11,0.0,15.0,229.01939855564427,229.067,2.2810388098153247,0.3620676845517314,0.00011530337786902453,3656155.324197823,3550336.453128306,86253817.17260742,7031046.170908226,0.0,-216615662.29059106,35113136697.84571,-4.947185516357422e-06
2017-12,zero_anomaly,CFC-11,0.0,15.0,228.99413595385695,228.92,2.2815011573915025,0.36228675945567135,0.00011530337786902453,3647826.489505766,3550786.5379810287,-134334348.38891602,7335480.827357719,0.0,-220125880.50401664,35109626479.63228,-1.1682510375976562e-05
2018-01,zero_anomaly,CFC-11,0.0,15.0,228.9342309802853,228.888,2.2819086276335607,0.362505859140103,0.00011530337786902453,3635723.5997600593,3551135.047058958,-83770536.27694702,7638933.6528447075,0.0,-228868078.6878657,35100884281.44843,-8.13603401184082e-06
2018-02,zero_anomaly,CFC-11,0.0,15.0,228.88902590923269,228.848,2.2822667565088737,0.3627249774056678,0.00011530337786902453,3626028.3874104987,3551392.2340633185,-74338947.52963257,7941498.69688598,0.0,-235391479.37273616,35094360880.763535,-3.606081008911133e-05
2018-03,zero_anomaly,CFC-11,0.0,15.0,228.80333746379614,228.689,2.28257358497237,0.3629441088094399,0.00011530337786902453,3611780.3623339715,3551554.4845859413,-207179484.3986206,8243132.363530946,0.0,-248028800.96700513,35081723559.169266,-3.5881996154785156e-05
2018-04,zero_anomaly,CFC-11,0.0,15.0,228.65218406729684,228.478,2.2827984559025825,0.3631632458541026,0.00011530337786902453,3590158.9693180793,3551565.092990944,-315621529.94192505,8543257.331900908,0.0,-270552838.8700056,35059199521.26624,-5.817413330078125e-05
2018-05,zero_anomaly,CFC-11,0.0,15.0,228.48969561292924,228.339,2.2829217331666083,0.3633823777520694,0.00011530337786902453,3568231.138483962,3551387.749936324,-273060450.6277771,8841495.739371756,0.0,-294790357.07204384,35034962003.06421,-5.3942203521728516e-05
2018-06,zero_anomaly,CFC-11,0.0,15.0,228.28173063978284,228.036,2.2829425073761467,0.3636014930586568,0.00011530337786902453,3541687.109421039,3551020.7941141464,-445263919.286499,9137815.304033902,0.0,-325896748.45246637,35003855611.683754,-8.64267349243164e-05
2018-07,zero_anomaly,CFC-11,0.0,15.0,228.0677800555287,227.88,2.2828401390075546,0.3638205786462687,0.00011530337786902453,3515752.707134696,3550426.0641134237,-340257460.6180115,9431816.438884227,0.0,-357909285.5399937,34971843074.59623,-8.350610733032227e-05
2018-08,zero_anomaly,CFC-11,0.0,15.0,227.9232096303261,227.813,2.282645402709586,0.3640396218391987,0.00011530337786902453,3499622.2001240035,3549660.5203328254,-199699850.15093994,9724051.39369467,0.0,-379447184.7907845,34950305175.34546,-6.330013275146484e-05
2018-09,zero_anomaly,CFC-11,0.0,15.0,227.88101862105867,227.891,2.2824101216002366,0.3642586149041515,0.00011530337786902453,3496895.6472717375,3548820.056326095,18086258.641662598,10015468.51640637,0.0,-385526610.06743777,34944225750.06878,-9.000301361083984e-05
2018-10,zero_anomaly,CFC-11,0.0,15.0,227.910387071575,227.957,2.2821903768887006,0.36447755662954584,0.00011530337786902453,3503050.9135876927,3548008.431581969,84462626.30612183,10307103.743139492,0.0,-380800338.8127194,34948952021.32348,-0.00010865926742553711
2018-11,zero_anomaly,CFC-11,0.0,15.0,227.98019836242426,228.07,2.282012120843957,0.3646964504505999,0.00011530337786902453,3513862.7816613917,3547273.6546865096,162720567.28720093,10599441.862886515,0.0,-369966495.7747262,34959785864.361465,-0.0001150965690612793
2018-12,zero_anomaly,CFC-11,0.0,15.0,227.97614075190972,227.908,2.2818728576245513,0.3649153016038895,0.00011530337786902453,3514895.3059618594,3546611.0983327264,-123471042.46051025,10892443.771933772,0.0,-370286193.05340314,34959466167.08282,-8.654594421386719e-05
2019-01,zero_anomaly,CFC-11,0.0,15.0,227.85900367299965,227.71,2.281705911025062,0.36513411088926906,0.00011530337786902453,3501927.402540776,3545897.4017262347,-269994655.4753723,11184876.95741259,0.0,-387681458.78336716,34942070901.352875,-6.4849853515625e-05
2019-02,zero_anomaly,CFC-11,0.0,15.0,227.6918608822749,227.515,2.2814689684050946,0.36535287237333475,0.00011530337786902453,3483409.3780948343,3545054.29217076,-320471918.6821289,11475950.568980988,0.0,-412628946.57123244,34917123413.565,-7.18832015991211e-05
2019-03,zero_anomaly,CFC-11,0.0,15.0,227.49056154127632,227.275,2.2811456366904075,0.3655715770469002,0.00011530337786902453,3461528.57286038,3544051.4570979443,-390597512.79267883,11765349.146545911,0.0,-442735748.4844475,34887016611.65179,-7.2479248046875e-05
2019-04,zero_anomaly,CFC-11,0.0,15.0,227.21992643322275,226.913,2.2807139649153423,0.36579021398481065,0.00011530337786902453,3432077.4984039874,3542848.3046903494,-556150696.999649,12052651.814386131,0.0,-483314347.13269544,34846438013.00354,-7.128715515136719e-05
2019-05,zero_anomaly,CFC-11,0.0,15.0,226.93238330590364,226.662,2.280148173800588,0.3660087690411836,0.00011530337786902453,3401975.909099296,3541397.166230493,-489934550.29733276,12337362.518304821,0.0,-526448648.6539598,34803303711.48227,-7.766485214233398e-05
2019-06,zero_anomaly,CFC-11,0.0,15.0,226.68119267770663,226.447,2.2794672031099927,0.36622722773057315,0.00011530337786902453,3377752.513310517,3539733.109448849,-424357132.0043793,12619812.103691477,0.0,-564095983.9263217,34765656376.20991,-7.748603820800781e-05
2019-07,zero_anomaly,CFC-11,0.0,15.0,226.46245109401806,226.258,2.278696888932163,0.3664455784270532,0.00011530337786902453,3358626.6142530125,3537903.9558482664,-370465382.36073303,12900462.868606329,0.0,-596845312.298368,34732907047.83785,-8.630752563476562e-05
2019-08,zero_anomaly,CFC-11,0.0,15.0,226.26067642127228,226.064,2.2778566331435495,0.36666381214801314,0.00011530337786902453,3342423.9110937277,3535945.617944366,-356377675.34536743,13179661.640180746,0.0,-627034089.1114022,34702718271.02481,-9.381771087646484e-05
2019-09,zero_anomaly,CFC-11,0.0,15.0,226.0719147635507,225.892,2.276957282502176,0.36688192156670835,0.00011530337786902453,3328523.717615346,3533878.1771507324,-326005551.55389404,13457599.201559503,0.0,-655259161.8659844,34674493198.27023,-8.916854858398438e-05
2019-10,zero_anomaly,CFC-11,0.0,15.0,225.8919137057079,225.715,2.2760092313118645,0.36709990057593117,0.00011530337786902453,3316272.599101153,3531720.875527818,-320567634.74272156,13734459.612014588,0.0,-682162461.1897889,34647589898.94643,-9.143352508544922e-05
2019-11,zero_anomaly,CFC-11,0.0,15.0,225.74030051781386,225.61,2.2750229727675486,0.36731774412442786,0.00011530337786902453,3308037.4750529393,3529493.1361433542,-236104538.27870178,14010430.186590204,0.0,-704780081.9872271,34624972278.148994,-8.52346420288086e-05
2019-12,zero_anomaly,CFC-11,0.0,15.0,225.5901961781361,225.429,2.2740143649145748,0.3675354489372755,0.00011530337786902453,3300241.3568404177,3527224.304422501,-292087474.7825775,14285799.895865222,0.0,-727170467.569306,34602581892.56693,-6.80685043334961e-05
2020-01,zero_anomaly,CFC-11,0.0,15.0,225.38377801911506,225.148,2.2729678138356824,0.36775301189075466,0.00011530337786902453,3285741.1544762338,3524885.5354483593,-427229770.6365051,14560276.014009764,0.0,-758065133.4633296,34571687226.672905,-7.224082946777344e-05
2020-02,zero_anomaly,CFC-11,0.0,15.0,225.13022148519164,224.867,2.2718527395979757,0.3679704268493471,0.00011530337786902453,3266037.2800039263,3522420.263874056,-476957331.16726685,14833284.487463426,0.0,-796079161.6123085,34533673198.52392,-8.0108642578125e-05
2020-03,zero_anomaly,CFC-11,0.0,15.0,224.8714643611134,224.619,2.2706590540820955,0.3681876851992525,0.00011530337786902453,3246548.028715643,3519809.841354369,-457465422.33750916,15104627.039684458,0.0,-834880144.7958946,34494872215.340324,-8.7738037109375e-05
2020-04,zero_anomaly,CFC-11,0.0,15.0,224.62613509732915,224.389,2.269395063281693,0.36840477836732954,0.00011530337786902453,3229538.220906077,3517069.650877186,-429688796.3604126,15374445.763128221,0.0,-871655044.9038715,34458097315.232346,-8.96453857421875e-05
2020-05,zero_anomaly,CFC-11,0.0,15.0,224.38461534331284,224.143,2.2680705995025767,0.368621698965908,0.00011530337786902453,3213681.7186730844,3514217.897105404,-437807002.08288574,15642912.590019712,0.0,-907856060.9334415,34421896299.202774,-9.119510650634766e-05
2020-06,zero_anomaly,CFC-11,0.0,15.0,224.15424822225808,223.935,2.2666911353566213,0.36883844038652425,0.00011530337786902453,3199846.883587594,3511264.71728155,-397277778.73168945,15910119.845186025,0.0,-942374288.9575411,34387378071.17867,-9.28640365600586e-05
2020-07,zero_anomaly,CFC-11,0.0,15.0,223.95053171470414,223.761,2.2652711751964967,0.3690549971237871,0.00011530337786902453,3189833.636997724,3508236.956456772,-343431467.0439148,16176328.441749228,0.0,-972869273.0016197,34356883087.134594,-9.310245513916016e-05
2020-08,zero_anomaly,CFC-11,0.0,15.0,223.7784781663201,223.622,2.263829348629788,0.36927136562261864,0.00011530337786902453,3184069.3790259217,3505169.0883111395,-283538437.3720093,16441878.2492797,0.0,-998583809.0000714,34331168551.136135,-0.00010025501251220703
2020-09,zero_anomaly,CFC-11,0.0,15.0,223.62805546966501,223.485,2.2623826594316254,0.3694875444449305,0.00011530337786902453,3181096.0111920675,3502092.574614759,-259216511.03302002,16707081.916601956,0.0,-1021032432.5276784,34308719927.60854,-8.881092071533203e-05
2020-10,zero_anomaly,CFC-11,0.0,15.0,223.5030404399233,223.394,2.260942588555466,0.36970353369473363,0.00011530337786902453,3181263.9596756,3499028.6563742124,-197581277.14100647,16972151.996182706,0.0,-1039644631.9390907,34290107728.197117,-9.918212890625e-05
2020-11,zero_anomaly,CFC-11,0.0,15.0,223.39511190150932,223.291,2.259522751800835,0.36991933498281376,0.00011530337786902453,3183369.216079724,3496002.521540441,-188650765.53492737,17237342.572845835,0.0,-1055676650.6629245,34274075709.473274,-0.00010800361633300781
2020-12,zero_anomaly,CFC-11,0.0,15.0,223.26491493256205,223.119,2.258121260404803,0.37013495074799313,0.00011530337786902453,3182453.2423068504,3493010.6711538057,-264397857.80241394,17502621.995968368,0.0,-1075071113.5508356,34254681246.58535,-0.00012111663818359375
2021-01,zero_anomaly,CFC-11,0.0,15.0,223.11123758505175,222.955,2.2567208610147995,0.3703503821097249,0.00011530337786902453,3178554.2179892017,3490021.182284251,-283102504.113739,17767672.5688845,0.0,-1098011342.4519763,34231741017.68421,-0.00011873245239257812
2021-02,zero_anomaly,CFC-11,0.0,15.0,222.958761256746,222.812,2.255315919705125,0.37056562875574994,0.00011530337786902453,3174857.575103835,3487023.6320427125,-265931397.2237091,18032389.63519218,0.0,-1120770550.9598336,34208981809.17635,-0.00012350082397460938
2021-03,zero_anomaly,CFC-11,0.0,15.0,222.7857898182474,222.597,2.2539045254180485,0.37078069020395404,0.00011530337786902453,3168639.3570815283,3484014.4856254766,-342087150.66430664,18296737.186795205,0.0,-1146624890.621518,34183127469.51467,-0.00011754035949707031
2021-04,zero_anomaly,CFC-11,0.0,15.0,222.56859639307322,222.334,2.2524669008699263,0.3709955647227606,0.00011530337786902453,3157116.98922327,3480957.155789275,-425088664.24868774,18560346.980572455,0.0,-1179157488.0290377,34150594872.107147,-0.00012183189392089844
2021-05,zero_anomaly,CFC-11,0.0,15.0,222.31877352816156,222.061,2.250982091801791,0.37121024806400665,0.00011530337786902453,3141989.862838682,3477812.8823953685,-467085633.0287018,18822825.599008437,0.0,-1216618262.0122604,34113134098.12392,-0.000125885009765625
2021-06,zero_anomaly,CFC-11,0.0,15.0,222.04363723794276,221.759,2.249437945416895,0.371424734130108,0.00011530337786902453,3124318.5647322536,3474559.192531967,-515762675.15231323,19083939.964828286,0.0,-1257902727.4694862,34071849632.6667,-0.0001220703125
2021-07,zero_anomaly,CFC-11,0.0,15.0,221.7449047829869,221.439,2.247823867425045,0.3716390155477315,0.00011530337786902453,3104437.9812444444,3471176.4990795143,-554299466.7723083,19343484.112061292,0.0,-1302751784.0205975,34027000576.1156,-0.0001087188720703125
2021-08,zero_anomaly,CFC-11,0.0,15.0,221.4625336752293,221.2,2.246139247297869,0.37185308410096346,0.00011530337786902453,3087410.639077724,3467663.6876846747,-475711019.5155029,19601435.648828473,0.0,-1345131869.7552214,33984620490.38097,-0.00011539459228515625
2021-09,zero_anomaly,CFC-11,0.0,15.0,221.2245053941189,221.007,2.244407814046261,0.37206693298292376,0.00011530337786902453,3076513.572764278,3464064.6725773066,-394119774.14341736,19858224.39818014,0.0,-1380817351.453542,33948935008.682648,-0.00011706352233886719
2021-10,zero_anomaly,CFC-11,0.0,15.0,221.04253376260172,220.889,2.2426592571905832,0.37228055852092024,0.00011530337786902453,3072899.3345071753,3460434.38987621,-278203177.83425903,20114394.69304876,0.0,-1408038897.5177803,33921713462.618423,-0.000102996826171875
2021-11,zero_anomaly,CFC-11,0.0,15.0,220.92160081477056,220.827,2.2409280581570346,0.37249396074821817,0.00011530337786902453,3076815.5220862427,3456836.634468487,-171416676.36428833,20370584.527848605,0.0,-1426043582.8054843,33903708777.330723,-9.965896606445312e-05
2021-12,zero_anomaly,CFC-11,0.0,15.0,220.84196476481932,220.776,2.2392426502284244,0.37270714341966643,0.00011530337786902453,3085448.6134395916,3453324.0045345537,-119528153.8526001,20627325.02511906,0.0,-1437811885.8508532,33891940474.28535,-0.00010275840759277344
2022-01,zero_anomaly,CFC-11,0.0,15.0,220.7800583938597,220.724,2.2376161878087126,0.37292011267210623,0.00011530337786902453,3095670.668614392,3449920.8260121136,-101577809.6737976,20884867.84614071,0.0,-1446902205.0447237,33882850155.091476,-0.00010657310485839844
2022-02,zero_anomaly,CFC-11,0.0,15.0,220.69755618794315,220.599,2.2360459587654127,0.3731328753130542,0.00011530337786902453,3102662.5385938087,3446622.0685222945,-178583812.55300903,21143172.00724467,0.0,-1459101733.9770112,33870650626.159176,-0.00011968612670898438
2022-03,zero_anomaly,CFC-11,0.0,15.0,220.5414688424729,220.347,2.23450260884443,0.37334543638071194,0.00011530337786902453,3100045.43984081,3443373.4137044367,-352377542.5609131,21401701.22258829,0.0,-1482412393.9276736,33847339966.208515,-0.00011801719665527344
2022-04,zero_anomaly,CFC-11,0.0,15.0,220.29826920213682,220.023,2.23293698861261,0.3735577962007344,0.00011530337786902453,3086653.4022206767,3440083.9283610214,-498787794.2719574,21659546.606048126,0.0,-1518877694.234974,33810874665.901222,-0.000110626220703125
2022-05,zero_anomaly,CFC-11,0.0,15.0,220.01466830406517,219.728,2.2313127270554363,0.3737699498996344,0.00011530337786902453,3068800.4315857426,3436686.3305853773,-519442966.9660492,21916028.66630286,0.0,-1561444947.7835362,33768307412.352657,-0.00011324882507324219
2022-06,zero_anomaly,CFC-11,0.0,15.0,219.7257078059353,219.438,2.2296232495673074,0.3739818902438323,0.00011530337786902453,3050993.2665080074,3433168.469918344,-521326544.3547821,22171015.995321162,0.0,-1604822995.6721349,33724929364.464066,-0.00010633468627929688
2022-07,zero_anomaly,CFC-11,0.0,15.0,219.45669694602498,219.204,2.2278751921500057,0.37419361005600404,0.00011530337786902453,3036360.573054568,3429542.6370716644,-457886866.1972351,22424621.673800208,0.0,-1645190029.8401098,33684562330.296085,-0.00011157989501953125
2022-08,zero_anomaly,CFC-11,0.0,15.0,219.2311579717374,219.028,2.2260904666165264,0.3744051038118919,0.00011530337786902453,3027635.3397123427,3425849.3818589244,-368122244.78819275,22677243.636655625,0.0,-1678993792.9946856,33650758567.141514,-0.00010728836059570312
2022-09,zero_anomaly,CFC-11,0.0,15.0,219.07556200941772,218.957,2.224301683146493,0.37461636908558604,0.00011530337786902453,3027804.911221539,3422149.041676935,-214834361.06497192,22929481.936560776,0.0,-1702236545.0050483,33627515815.131153,-0.00010538101196289062
2022-10,zero_anomaly,CFC-11,0.0,15.0,218.95688528850766,218.841,2.222543863464696,0.3748274076482463,0.00011530337786902453,3032302.0841413285,3418506.407817409,-209984142.77590942,23181986.911314473,0.0,-1719904224.8877134,33609848135.24849,-0.00010395050048828125
2022-11,zero_anomaly,CFC-11,0.0,15.0,218.8424742043331,218.732,2.220822725546216,0.37503822355885186,0.00011530337786902453,3036931.785028652,3414932.051739373,-200179258.25157166,23434869.83262489,0.0,-1736927415.6767638,33592824944.45944,-0.00010466575622558594
2022-12,zero_anomaly,CFC-11,0.0,15.0,218.7399430748996,218.646,2.2191402986296294,0.3752488211048617,0.00011530337786902453,3042634.913253784,3411429.719855511,-170224851.71809387,23688174.034546822,0.0,-1752156312.019316,33577596048.116898,-9.322166442871094e-05
2023-01,zero_anomaly,CFC-11,0.0,15.0,218.63645516259575,218.529,2.217499242524188,0.3754592049567568,0.00011530337786902453,3047757.7344969357,3408004.324504444,-194708754.6235199,23941955.03478673,0.0,-1767529205.776957,33562223154.35926,-8.916854858398438e-05
2023-02,zero_anomaly,CFC-11,0.0,15.0,218.48579786699776,218.307,2.215885025136211,0.37566937927696015,0.00011530337786902453,3046614.3718499574,3404628.9717953466,-323981734.9999237,24195949.593178682,0.0,-1790024462.8538604,33539727897.282356,-9.012222290039062e-05
2023-03,zero_anomaly,CFC-11,0.0,15.0,218.27018011443755,218.031,2.2142619194082784,0.37587934518376526,0.00011530337786902453,3037350.351112351,3401237.5601371266,-433394367.3608551,24449498.224859204,0.0,-1822329194.8587813,33507423165.277447,-7.867813110351562e-05
2023-04,zero_anomaly,CFC-11,0.0,15.0,217.9998433195895,217.71,2.2125973836566453,0.3760890997553564,0.00011530337786902453,3021622.736456744,3397769.8887528726,-525196095.0961304,24701994.921822887,0.0,-1862897554.1838593,33466854805.95235,-9.679794311523438e-05
2023-05,zero_anomaly,CFC-11,0.0,15.0,217.6945450819886,217.381,2.21086821165832,0.37629863684190085,0.00011530337786902453,3002189.0265423483,3394183.034607228,-568143688.5634003,24953002.034026064,0.0,-1908746580.94939,33421005779.18682,-9.584426879882812e-05
2023-06,zero_anomaly,CFC-11,0.0,15.0,217.3908260602755,217.097,2.2090681760857653,0.3765079485307664,0.00011530337786902453,2983741.770687271,3390465.491005192,-532412821.21920776,25202393.661394186,0.0,-1954358761.6007018,33375393598.53551,-9.393692016601562e-05
2023-07,zero_anomaly,CFC-11,0.0,15.0,217.11355643306217,216.851,2.2072105610169195,0.37671702739241514,0.00011530337786902453,2969280.2829274745,3386641.8488970366,-475752256.7086487,25450405.54170457,0.0,-1995978463.4295933,33333773896.706608,-0.00010561943054199219
2023-08,zero_anomaly,CFC-11,0.0,15.0,216.85789653526896,216.61,2.20531319368257,0.3769258679370123,0.00011530337786902453,2957994.3138445145,3382745.101044999,-449188521.9072876,25697360.08648803,0.0,-2034336153.451587,33295416206.684616,-0.00010371208190917969
2023-09,zero_anomaly,CFC-11,0.0,15.0,216.6361546428752,216.436,2.2033914750987598,0.3771344664703726,0.00011530337786902453,2951270.2437881744,3378803.7480885945,-362680212.8898926,25943537.244458567,0.0,-2067573002.0450745,33262179358.091133,-9.918212890625e-05
2023-10,zero_anomaly,CFC-11,0.0,15.0,216.46004349877254,216.304,2.2014704983616546,0.37734282162647953,0.00011530337786902453,2950311.512060139,3374864.217919666,-282750819.77586365,26189399.424331624,0.0,-2093919922.624713,33235832437.5115,-9.250640869140625e-05
